transaction_id,transaction_amount,transaction_time,merchant_category,customer_age,customer_location,device_type,card_type,transaction_type,previous_fraud_count,avg_transaction_amount,account_age_days,num_transactions_24h,num_transactions_7d,is_international,is_weekend,risk_score,fraud
1062,414.04,85678.0,food,36.0,city_C,mobile,credit,online,0.0,107.01,803.0,1.0,14.0,1.0,1.0,0.459,0
1063,146.22,59993.0,travel,33.0,city_D,mobile,debit,online,,105.28,358.0,3.0,12.0,0.0,0.0,0.306,0
1064,54.09,8848.0,fashion,41.0,city_C,tablet,debit,online,0.0,147.53,823.0,3.0,13.0,0.0,0.0,0.455,0
1065,,78672.0,fashion,61.0,city_C,desktop,credit,online,0.0,135.39,991.0,2.0,17.0,1.0,0.0,0.286,0
1066,133.78,66125.0,fashion,38.0,city_B,desktop,debit,online,0.0,,2447.0,3.0,19.0,0.0,1.0,0.804,0
1067,27.28,61602.0,grocery,,city_D,mobile,credit,online,,,626.0,4.0,14.0,0.0,1.0,0.558,0
1068,11.71,72045.0,travel,57.0,city_A,mobile,debit,online,0.0,135.75,1907.0,2.0,14.0,0.0,,0.161,0
1069,43.79,42222.0,fashion,56.0,city_C,,credit,offline,0.0,129.89,1440.0,2.0,20.0,0.0,1.0,0.008,0
1070,33.86,49223.0,travel,64.0,city_C,desktop,debit,offline,0.0,126.45,3648.0,4.0,12.0,0.0,0.0,0.017,0
1071,35.14,65333.0,fashion,23.0,,desktop,debit,online,0.0,218.47,,6.0,21.0,0.0,,0.422,0
1072,26.61,52732.0,food,22.0,city_C,mobile,credit,online,0.0,147.6,600.0,1.0,17.0,0.0,0.0,0.314,0
1073,4.3,49420.0,food,31.0,city_D,tablet,debit,online,0.0,216.2,1091.0,3.0,19.0,0.0,0.0,0.262,0
1074,5.4,75504.0,food,62.0,city_A,desktop,debit,offline,0.0,116.52,1598.0,2.0,12.0,1.0,0.0,0.837,1
1075,440.0,2462.0,electronics,59.0,city_D,desktop,credit,offline,0.0,117.58,406.0,2.0,9.0,0.0,1.0,0.813,0
1076,55.82,9460.0,fashion,67.0,city_A,mobile,debit,online,0.0,94.73,3500.0,3.0,15.0,1.0,0.0,0.063,0
1077,48.5,9275.0,electronics,21.0,city_D,tablet,debit,offline,0.0,135.1,3304.0,2.0,11.0,0.0,1.0,0.11,0
1078,113.83,13269.0,travel,25.0,city_C,mobile,debit,online,0.0,103.72,3303.0,5.0,16.0,0.0,0.0,0.369,0
1079,24.62,65942.0,electronics,41.0,city_A,mobile,credit,online,0.0,96.59,2177.0,2.0,15.0,0.0,1.0,0.441,0
1080,299.5,72920.0,travel,28.0,city_C,tablet,debit,online,0.0,24.98,3499.0,0.0,16.0,0.0,0.0,0.395,0
1081,154.34,22553.0,travel,34.0,city_A,tablet,credit,online,,193.29,3551.0,3.0,12.0,0.0,0.0,0.639,0
1082,9.37,24366.0,travel,67.0,city_D,tablet,credit,online,1.0,100.84,1866.0,2.0,12.0,0.0,0.0,0.087,0
1083,54.06,44036.0,electronics,38.0,city_D,desktop,debit,,0.0,193.75,2893.0,5.0,19.0,0.0,0.0,0.495,0
1084,211.29,17369.0,fashion,43.0,city_D,mobile,credit,,1.0,115.19,1993.0,2.0,13.0,0.0,1.0,0.812,0
1085,289.56,11795.0,electronics,60.0,city_B,desktop,credit,online,0.0,152.23,2195.0,3.0,12.0,0.0,0.0,0.928,0
1086,63.0,70021.0,fashion,65.0,city_B,tablet,credit,online,0.0,123.71,2498.0,2.0,20.0,0.0,0.0,0.56,0
1087,95.04,68154.0,fashion,61.0,city_A,desktop,credit,online,,140.74,1296.0,6.0,19.0,0.0,0.0,0.138,0
1088,18.28,30143.0,travel,62.0,city_B,tablet,debit,offline,0.0,69.55,570.0,4.0,12.0,0.0,1.0,0.727,0
1089,472.94,29425.0,electronics,44.0,city_D,tablet,debit,online,0.0,179.12,1280.0,7.0,20.0,0.0,,,0
1090,26.35,75139.0,fashion,33.0,city_B,mobile,debit,online,0.0,101.66,3602.0,0.0,16.0,1.0,0.0,0.196,0
1091,286.0,5368.0,,43.0,city_B,mobile,credit,offline,1.0,166.28,1905.0,3.0,,0.0,1.0,0.678,0
1092,104.88,4621.0,fashion,50.0,city_C,mobile,,online,0.0,46.97,1266.0,1.0,16.0,0.0,1.0,0.931,0
1093,93.58,58829.0,food,48.0,city_A,desktop,debit,online,0.0,82.27,3007.0,2.0,13.0,0.0,1.0,0.719,0
1094,71.89,60294.0,electronics,65.0,city_A,mobile,credit,,0.0,138.59,2776.0,4.0,12.0,0.0,0.0,0.416,0
1095,26.22,14719.0,electronics,64.0,city_A,tablet,debit,online,0.0,111.82,142.0,2.0,8.0,0.0,0.0,0.443,0
1096,19.42,29227.0,,23.0,city_B,mobile,credit,offline,0.0,142.84,,9.0,17.0,0.0,1.0,0.08,0
1097,24.91,,fashion,61.0,city_D,desktop,debit,online,0.0,130.38,2376.0,3.0,13.0,0.0,1.0,0.526,0
1098,20.63,12306.0,grocery,25.0,city_C,mobile,debit,online,0.0,211.4,1726.0,2.0,18.0,0.0,1.0,0.803,0
1099,151.22,53822.0,fashion,24.0,city_A,mobile,debit,offline,0.0,147.02,1072.0,6.0,9.0,1.0,0.0,0.978,0
1100,43.1,24042.0,fashion,51.0,city_B,mobile,credit,online,0.0,98.37,805.0,1.0,13.0,0.0,0.0,0.399,0
1101,5.96,15086.0,travel,61.0,city_D,desktop,debit,online,0.0,100.34,700.0,4.0,7.0,0.0,1.0,0.435,0
1102,347.71,17387.0,travel,31.0,city_C,tablet,credit,offline,0.0,180.21,40.0,3.0,13.0,0.0,1.0,0.055,0
1103,215.23,27042.0,fashion,33.0,city_C,tablet,credit,online,0.0,,37.0,4.0,16.0,0.0,0.0,0.775,0
1104,262.77,51618.0,food,60.0,city_A,tablet,debit,offline,1.0,147.96,3254.0,5.0,24.0,0.0,0.0,0.717,0
1105,528.0,18323.0,travel,69.0,city_A,mobile,debit,online,0.0,64.21,1603.0,3.0,23.0,0.0,0.0,0.403,0
1106,19.1,18019.0,fashion,26.0,city_D,mobile,credit,,0.0,175.46,3236.0,6.0,21.0,0.0,1.0,0.709,0
1107,50.46,,grocery,27.0,city_B,desktop,credit,online,0.0,98.39,1426.0,3.0,16.0,0.0,0.0,0.623,0
1108,425.93999999999994,40863.0,food,34.0,city_D,tablet,debit,online,0.0,146.31,490.0,6.0,,1.0,1.0,0.83,1
1109,,10283.0,electronics,29.0,city_A,mobile,debit,offline,0.0,121.86,3336.0,4.0,11.0,0.0,0.0,0.314,0
1110,16.71,18279.0,fashion,,city_D,mobile,credit,online,0.0,50.67,2332.0,3.0,10.0,1.0,0.0,0.651,0
1111,169.19,46999.0,fashion,36.0,city_B,mobile,debit,offline,0.0,152.02,2663.0,5.0,17.0,0.0,0.0,0.626,0
1112,25.42,62780.0,food,60.0,city_C,desktop,debit,offline,0.0,83.96,1381.0,2.0,12.0,0.0,1.0,0.09,0
1113,25.34,22908.0,travel,58.0,city_C,tablet,debit,offline,0.0,160.09,391.0,2.0,9.0,0.0,0.0,0.281,0
1114,77.0,61584.0,travel,46.0,city_C,desktop,debit,offline,0.0,69.9,1427.0,,17.0,1.0,0.0,0.86,0
1115,89.88,50225.0,travel,23.0,city_C,tablet,credit,online,0.0,132.1,3080.0,3.0,26.0,0.0,0.0,0.156,0
1116,86.77,37952.0,electronics,42.0,city_A,tablet,credit,offline,0.0,121.95,817.0,1.0,22.0,0.0,0.0,0.38,0
1117,9.59,37663.0,food,41.0,city_A,mobile,debit,online,0.0,89.87,238.0,3.0,22.0,0.0,0.0,,0
1118,209.93,61381.0,food,,city_B,,debit,online,1.0,188.99,296.0,4.0,16.0,0.0,0.0,,0
1119,30.87,47929.0,travel,33.0,city_B,mobile,credit,offline,1.0,121.68,685.0,2.0,13.0,0.0,0.0,0.136,0
1120,13.87,9343.0,travel,69.0,city_B,mobile,credit,offline,0.0,98.92,1026.0,,7.0,0.0,0.0,0.348,0
1121,219.6,76173.0,grocery,33.0,city_B,mobile,credit,online,0.0,134.94,583.0,3.0,13.0,0.0,0.0,0.803,0
1122,311.57,39791.0,grocery,23.0,city_D,tablet,credit,offline,0.0,47.22,2813.0,4.0,8.0,0.0,1.0,0.966,0
1123,198.14,29134.0,fashion,54.0,city_B,,credit,online,0.0,242.58,1559.0,2.0,17.0,0.0,0.0,0.572,0
1124,165.82,47101.0,fashion,38.0,city_C,mobile,debit,offline,0.0,65.72,1617.0,,11.0,,0.0,0.635,0
1125,106.49,69443.0,food,21.0,city_C,desktop,debit,online,0.0,147.59,450.0,2.0,20.0,0.0,1.0,0.779,0
1126,80.04,57530.0,food,51.0,city_C,desktop,credit,online,0.0,123.06,2385.0,,16.0,0.0,0.0,0.662,0
1127,9.1,46799.0,electronics,45.0,city_D,tablet,credit,offline,0.0,179.02,2214.0,3.0,,0.0,0.0,0.848,0
1128,52.5,4827.0,electronics,55.0,city_B,tablet,debit,online,0.0,128.9,1472.0,6.0,16.0,0.0,0.0,0.884,0
1129,46.63,62653.0,grocery,58.0,city_C,desktop,credit,online,0.0,88.09,2272.0,3.0,15.0,0.0,1.0,0.628,0
1130,30.08,13699.0,fashion,45.0,city_C,desktop,credit,offline,0.0,27.1,1148.0,1.0,15.0,0.0,,0.533,0
1131,128.53,5313.0,,34.0,city_C,mobile,debit,offline,0.0,30.99,1543.0,2.0,17.0,0.0,0.0,0.391,0
1132,68.49,13598.0,grocery,31.0,city_C,mobile,debit,offline,0.0,108.1,1956.0,4.0,12.0,0.0,1.0,0.462,0
1133,8.45,28807.0,fashion,24.0,city_A,tablet,debit,offline,0.0,188.52,3359.0,5.0,23.0,0.0,,0.345,0
1134,24.87,70423.0,electronics,39.0,city_B,desktop,debit,offline,0.0,36.39,1078.0,4.0,,0.0,0.0,0.427,0
1135,344.90999999999997,69390.0,,68.0,,tablet,credit,online,0.0,212.47,1285.0,3.0,15.0,1.0,0.0,0.847,1
1136,7.92,45226.0,travel,18.0,city_D,mobile,debit,online,0.0,174.35,3433.0,2.0,15.0,0.0,1.0,,0
1137,190.52,59550.0,travel,46.0,city_A,tablet,credit,offline,0.0,52.56,2683.0,2.0,9.0,1.0,0.0,0.362,0
1138,68.35,80072.0,travel,69.0,city_D,tablet,credit,online,0.0,65.74,3091.0,7.0,,1.0,0.0,0.221,0
1139,65.51,3558.0,food,48.0,city_C,tablet,credit,online,,70.78,2939.0,0.0,14.0,0.0,1.0,0.078,0
1140,89.75,75308.0,electronics,47.0,city_D,mobile,credit,online,0.0,134.96,250.0,,13.0,0.0,0.0,0.837,0
1141,174.11,,electronics,32.0,city_C,tablet,debit,online,0.0,117.19,2374.0,5.0,13.0,0.0,0.0,0.871,0
1142,,52999.0,food,,city_C,mobile,credit,online,0.0,115.32,,5.0,16.0,0.0,0.0,0.45,0
1143,113.33,55878.0,grocery,52.0,city_B,desktop,credit,offline,0.0,94.77,3088.0,4.0,15.0,1.0,1.0,0.542,0
1144,83.41,36343.0,travel,67.0,city_B,tablet,credit,offline,0.0,128.91,2001.0,,15.0,0.0,0.0,0.74,0
1145,31.06,58219.0,travel,47.0,city_B,tablet,debit,online,1.0,161.86,372.0,2.0,22.0,0.0,1.0,0.376,0
1146,210.89,35186.0,grocery,51.0,city_B,mobile,debit,online,0.0,113.59,622.0,3.0,,,0.0,0.201,0
1147,159.67,36966.0,fashion,59.0,city_B,tablet,debit,offline,1.0,86.87,1258.0,,14.0,1.0,0.0,0.115,0
1148,107.43,,fashion,28.0,city_A,mobile,debit,offline,1.0,169.61,2014.0,8.0,10.0,0.0,0.0,0.235,0
1149,190.1,53218.0,electronics,44.0,city_B,tablet,debit,offline,0.0,108.93,921.0,3.0,18.0,0.0,0.0,,0
1150,201.96,19229.0,,41.0,city_D,desktop,credit,offline,0.0,147.6,2154.0,1.0,26.0,0.0,0.0,0.348,0
1151,123.22,75209.0,electronics,52.0,city_C,desktop,debit,online,0.0,115.01,1603.0,1.0,21.0,1.0,0.0,0.868,0
1152,181.41,27877.0,,56.0,city_B,desktop,credit,offline,0.0,174.25,736.0,1.0,12.0,1.0,0.0,0.088,0
1153,119.56,58001.0,grocery,25.0,city_A,tablet,debit,offline,0.0,181.66,2029.0,2.0,14.0,0.0,0.0,0.416,0
1154,113.99,38084.0,electronics,68.0,city_D,tablet,credit,online,0.0,179.92,1095.0,4.0,19.0,0.0,0.0,0.257,0
1155,96.39,,travel,35.0,,desktop,debit,,0.0,92.41,,1.0,19.0,0.0,1.0,0.888,0
1156,139.72,16806.0,travel,30.0,city_C,desktop,credit,offline,0.0,91.89,1235.0,4.0,15.0,0.0,0.0,0.806,0
1157,17.27,37034.0,,,city_D,mobile,,offline,0.0,163.69,786.0,4.0,16.0,1.0,1.0,0.984,0
1158,212.75,40317.0,fashion,41.0,city_D,mobile,credit,offline,1.0,116.77,,3.0,16.0,0.0,0.0,0.119,0
1159,205.45,55468.0,travel,68.0,city_D,desktop,credit,offline,0.0,118.29,,2.0,10.0,0.0,,0.782,0
1160,2.97,19094.0,travel,40.0,city_D,desktop,credit,online,0.0,,1885.0,2.0,12.0,0.0,0.0,0.126,0
1161,174.76,57796.0,food,29.0,city_A,tablet,credit,online,0.0,190.47,2029.0,4.0,11.0,0.0,0.0,0.155,0
1162,13.8,10589.0,electronics,66.0,city_C,desktop,credit,online,0.0,172.02,2465.0,5.0,15.0,,,0.039,0
1163,40.81,57221.0,fashion,47.0,city_B,mobile,credit,online,0.0,114.05,3004.0,3.0,13.0,0.0,0.0,0.465,0
1164,136.07,1657.0,electronics,48.0,city_D,mobile,debit,online,,87.73,2714.0,2.0,22.0,0.0,0.0,0.126,0
1165,17.53,39531.0,fashion,45.0,city_A,mobile,debit,offline,0.0,85.52,2218.0,3.0,17.0,0.0,0.0,0.348,0
1166,511.08000000000004,52227.0,travel,39.0,city_C,,credit,offline,0.0,126.66,3128.0,3.0,14.0,1.0,0.0,0.993,1
1167,178.46,,food,61.0,city_B,mobile,credit,offline,0.0,139.34,3416.0,2.0,15.0,1.0,0.0,0.976,0
1168,70.82,83973.0,,45.0,city_C,mobile,credit,offline,0.0,76.88,1374.0,2.0,16.0,0.0,0.0,0.658,0
1169,0.64,,travel,30.0,city_A,desktop,credit,offline,0.0,57.76,477.0,8.0,14.0,0.0,0.0,0.41,0
1170,33.83,,fashion,42.0,city_A,mobile,credit,offline,1.0,123.98,1846.0,5.0,17.0,0.0,1.0,0.878,0
1171,95.95,50599.0,electronics,,city_A,mobile,credit,offline,0.0,163.23,2370.0,5.0,14.0,0.0,0.0,0.064,0
1172,397.32,71545.0,electronics,68.0,city_D,mobile,credit,offline,0.0,123.69,,3.0,17.0,0.0,1.0,0.334,0
1173,99.92,4552.0,travel,63.0,city_A,mobile,debit,offline,1.0,107.53,3337.0,2.0,18.0,0.0,1.0,0.515,0
1174,30.08,9417.0,electronics,24.0,city_B,desktop,credit,,0.0,63.5,2792.0,2.0,15.0,0.0,0.0,0.054,0
1175,100.51,58579.0,food,62.0,city_D,tablet,credit,offline,0.0,88.3,2534.0,7.0,18.0,0.0,,0.146,0
1176,77.65,68207.0,food,23.0,city_C,tablet,debit,offline,,163.92,2969.0,3.0,14.0,1.0,1.0,0.895,0
1177,151.34,72055.0,travel,,city_B,tablet,debit,offline,0.0,57.34,868.0,2.0,17.0,0.0,0.0,0.18,0
1178,11.31,78270.0,fashion,36.0,,tablet,credit,online,0.0,208.64,2731.0,2.0,,0.0,1.0,0.922,0
1179,,3722.0,travel,36.0,city_A,mobile,debit,offline,0.0,124.25,1659.0,3.0,15.0,,0.0,0.096,0
1180,77.93,70442.0,food,53.0,,tablet,debit,online,0.0,,693.0,0.0,13.0,,0.0,0.888,0
1181,329.66,,grocery,68.0,city_A,,debit,offline,0.0,145.16,,4.0,12.0,1.0,0.0,0.454,0
1182,41.84,79235.0,grocery,26.0,city_B,desktop,credit,offline,0.0,142.51,3168.0,1.0,17.0,0.0,0.0,0.573,0
1183,100.14,21438.0,electronics,65.0,city_B,desktop,credit,offline,0.0,98.12,205.0,4.0,21.0,0.0,0.0,,0
1184,268.87,58819.0,electronics,53.0,city_D,desktop,debit,online,0.0,166.97,539.0,2.0,20.0,0.0,,,0
1185,10.82,43856.0,grocery,,city_B,mobile,credit,online,0.0,89.01,3192.0,6.0,14.0,0.0,0.0,0.492,0
1186,830.49,33576.0,food,57.0,city_C,mobile,credit,offline,0.0,151.6,2782.0,2.0,7.0,1.0,0.0,0.856,1
1187,116.44,41938.0,electronics,46.0,city_D,mobile,credit,offline,0.0,118.26,1219.0,2.0,23.0,0.0,0.0,0.078,0
1188,7.02,49028.0,travel,41.0,city_C,desktop,debit,offline,0.0,105.82,631.0,5.0,9.0,0.0,0.0,0.354,0
1189,35.81,59807.0,travel,65.0,city_A,tablet,debit,offline,0.0,187.15,867.0,5.0,11.0,1.0,1.0,0.255,0
1190,123.16,49877.0,food,22.0,city_C,desktop,debit,online,0.0,169.18,1031.0,1.0,9.0,0.0,1.0,,0
1191,6.97,43461.0,electronics,59.0,city_C,mobile,debit,online,1.0,64.63,3539.0,5.0,12.0,0.0,1.0,0.839,0
1192,,40469.0,travel,62.0,city_B,desktop,credit,offline,0.0,139.02,2128.0,5.0,17.0,0.0,0.0,0.141,0
1193,42.45,83136.0,electronics,43.0,city_A,tablet,credit,online,0.0,214.67,2763.0,7.0,,0.0,,0.73,0
1194,97.0,20435.0,electronics,31.0,city_B,mobile,credit,online,0.0,188.44,2343.0,1.0,27.0,0.0,1.0,0.451,0
1195,4.68,84117.0,travel,56.0,city_A,tablet,debit,offline,1.0,74.53,3622.0,5.0,14.0,0.0,0.0,0.869,0
1196,205.21,14191.0,grocery,46.0,city_A,tablet,debit,offline,0.0,199.8,,3.0,15.0,0.0,0.0,0.274,0
1197,363.02,84726.0,travel,69.0,city_C,mobile,credit,offline,1.0,166.5,2683.0,,18.0,0.0,,0.088,0
1198,346.98,27386.0,food,23.0,city_B,tablet,debit,online,0.0,67.57,2074.0,2.0,16.0,0.0,1.0,0.8,0
1199,138.49,31721.0,fashion,24.0,city_C,desktop,debit,offline,0.0,,3153.0,3.0,21.0,0.0,0.0,0.868,0
1200,13.94,54786.0,travel,54.0,city_C,tablet,credit,online,0.0,143.88,,4.0,9.0,0.0,0.0,0.841,0
1201,141.99,13704.0,electronics,35.0,city_C,tablet,debit,offline,1.0,66.15,3379.0,1.0,14.0,1.0,1.0,0.329,0
1202,2.49,56635.0,electronics,40.0,city_A,tablet,debit,offline,2.0,155.3,3340.0,4.0,10.0,1.0,0.0,0.031,0
1203,2.24,2123.0,travel,61.0,city_B,,credit,online,0.0,241.49,614.0,2.0,17.0,0.0,1.0,0.14,0
1204,,62993.0,fashion,55.0,city_B,tablet,debit,online,,,,3.0,11.0,0.0,0.0,0.919,0
1205,67.07,80122.0,travel,,city_C,tablet,credit,online,0.0,128.1,1125.0,0.0,11.0,1.0,1.0,0.364,0
1206,147.14,25416.0,fashion,21.0,city_A,desktop,credit,online,0.0,105.93,403.0,2.0,,1.0,0.0,0.88,0
1207,114.98,1814.0,fashion,68.0,city_B,mobile,debit,online,0.0,136.42,609.0,6.0,12.0,0.0,0.0,0.981,0
1208,59.04,78537.0,food,,city_D,mobile,credit,online,0.0,71.24,,5.0,21.0,0.0,0.0,0.396,0
1209,31.97,50258.0,electronics,64.0,city_B,mobile,debit,offline,1.0,96.12,1291.0,5.0,17.0,0.0,0.0,0.776,0
1210,585.15,16508.0,electronics,52.0,city_C,tablet,debit,online,0.0,21.91,3567.0,4.0,,0.0,0.0,0.169,0
1211,55.54,85166.0,fashion,40.0,city_D,mobile,debit,online,1.0,141.73,,1.0,20.0,0.0,0.0,0.384,0
1212,60.04,78916.0,electronics,44.0,city_A,desktop,debit,offline,0.0,103.12,1466.0,3.0,,0.0,0.0,0.705,0
1213,17.87,35699.0,grocery,43.0,city_D,tablet,debit,online,0.0,150.9,1776.0,2.0,21.0,0.0,1.0,0.207,0
1214,,,fashion,69.0,city_D,tablet,debit,online,0.0,125.99,2914.0,2.0,13.0,0.0,0.0,0.32,0
1215,118.31,46806.0,electronics,25.0,city_C,tablet,debit,offline,0.0,69.46,2647.0,2.0,12.0,,1.0,0.564,0
1216,24.94,77853.0,grocery,60.0,,mobile,debit,,0.0,,72.0,3.0,15.0,0.0,0.0,0.691,0
1217,8.6,63768.0,food,33.0,city_A,mobile,debit,offline,0.0,84.33,1557.0,0.0,19.0,1.0,1.0,0.357,0
1218,114.1,35739.0,electronics,58.0,city_D,mobile,credit,online,1.0,202.77,3298.0,4.0,14.0,0.0,0.0,0.377,0
1219,106.28,,grocery,20.0,city_C,tablet,credit,offline,0.0,77.83,2072.0,10.0,12.0,0.0,0.0,0.11,0
1220,31.92,31980.0,travel,49.0,city_B,desktop,debit,,,96.5,2149.0,3.0,14.0,0.0,1.0,0.984,0
1221,301.32,85016.0,travel,22.0,city_D,tablet,debit,offline,0.0,69.32,2168.0,2.0,19.0,0.0,1.0,0.612,0
1222,49.14,1609.0,grocery,37.0,city_C,desktop,debit,online,0.0,64.99,520.0,5.0,9.0,1.0,0.0,0.949,1
1223,56.62,66253.0,fashion,31.0,city_C,tablet,credit,offline,1.0,121.5,1879.0,4.0,18.0,0.0,0.0,0.211,0
1224,287.56,85481.0,fashion,49.0,city_C,,credit,offline,0.0,57.73,778.0,2.0,13.0,0.0,1.0,0.488,0
1225,54.43,28141.0,electronics,43.0,city_A,tablet,debit,,0.0,110.61,3075.0,5.0,17.0,0.0,,0.447,0
1226,101.76,30009.0,travel,64.0,,,debit,online,0.0,141.5,412.0,9.0,17.0,0.0,0.0,0.259,0
1227,,6782.0,fashion,23.0,city_D,desktop,debit,online,0.0,98.82,834.0,0.0,24.0,0.0,1.0,0.446,0
1228,32.05,25933.0,fashion,53.0,city_B,desktop,credit,offline,0.0,9.85,1519.0,2.0,9.0,0.0,1.0,0.204,0
1229,413.38,77154.0,travel,57.0,city_B,desktop,debit,offline,0.0,186.7,1207.0,2.0,20.0,0.0,0.0,0.71,0
1230,52.65,8307.0,food,,city_D,,credit,offline,0.0,133.33,2247.0,2.0,14.0,0.0,0.0,0.909,0
1231,,75874.0,,22.0,city_B,desktop,credit,offline,0.0,133.93,1325.0,9.0,16.0,1.0,0.0,0.003,0
1232,26.13,38346.0,grocery,30.0,city_A,desktop,debit,online,0.0,108.4,947.0,1.0,11.0,0.0,0.0,0.556,0
1233,23.97,50772.0,electronics,49.0,city_D,desktop,credit,offline,0.0,,3211.0,2.0,7.0,0.0,0.0,0.732,0
1234,3.16,72084.0,fashion,33.0,city_D,desktop,debit,offline,1.0,166.9,180.0,2.0,22.0,0.0,0.0,0.907,0
1235,105.46,40149.0,fashion,18.0,city_C,tablet,credit,online,0.0,171.9,460.0,1.0,13.0,0.0,1.0,0.358,0
1236,,27526.0,food,,city_B,desktop,credit,online,0.0,133.44,2528.0,3.0,19.0,1.0,1.0,0.907,0
1237,599.3100000000001,85712.0,grocery,28.0,city_D,desktop,debit,offline,0.0,51.2,2720.0,3.0,19.0,1.0,0.0,0.899,1
1238,64.1,68477.0,electronics,25.0,city_D,tablet,debit,offline,0.0,140.26,2857.0,3.0,15.0,0.0,1.0,0.525,0
1239,344.81,5695.0,fashion,,city_A,tablet,credit,online,0.0,133.37,2100.0,4.0,14.0,0.0,0.0,0.257,0
1240,20.52,39169.0,electronics,57.0,city_C,mobile,credit,online,0.0,92.57,2444.0,2.0,12.0,0.0,1.0,0.653,0
1241,202.97,47947.0,travel,49.0,city_D,mobile,credit,offline,0.0,79.91,680.0,1.0,9.0,0.0,0.0,,0
1242,149.88,47224.0,fashion,41.0,city_A,desktop,debit,online,1.0,147.15,849.0,5.0,20.0,0.0,0.0,0.349,0
1243,147.37,45865.0,fashion,45.0,city_D,desktop,debit,online,0.0,116.21,2316.0,6.0,20.0,1.0,,0.467,0
1244,186.29,25553.0,travel,31.0,city_D,mobile,debit,offline,0.0,100.49,2511.0,4.0,17.0,0.0,0.0,0.498,0
1245,143.14,60410.0,food,62.0,city_D,,debit,offline,1.0,203.62,2781.0,2.0,14.0,1.0,1.0,0.189,0
1246,98.41,24816.0,fashion,20.0,city_A,desktop,,online,0.0,153.58,3228.0,3.0,14.0,0.0,0.0,0.694,0
1247,14.07,55026.0,electronics,53.0,city_B,mobile,credit,offline,1.0,141.73,971.0,2.0,,1.0,0.0,0.992,0
1248,3.31,50705.0,grocery,44.0,city_D,desktop,credit,offline,0.0,180.92,570.0,3.0,19.0,1.0,0.0,0.244,0
1249,253.64,61922.0,electronics,37.0,city_D,tablet,credit,offline,0.0,136.52,2710.0,2.0,10.0,1.0,1.0,0.555,0
1250,95.88,73914.0,food,64.0,city_B,tablet,credit,offline,1.0,84.79,2275.0,2.0,8.0,0.0,0.0,0.455,0
1251,159.23,1881.0,grocery,32.0,city_D,mobile,debit,offline,1.0,100.52,1739.0,3.0,14.0,0.0,0.0,0.308,0
1252,65.69,39567.0,electronics,44.0,city_C,tablet,debit,online,1.0,156.6,2559.0,,12.0,0.0,0.0,,0
1253,12.48,47365.0,electronics,62.0,city_D,tablet,credit,online,0.0,151.24,1232.0,2.0,4.0,0.0,0.0,0.733,0
1254,13.37,79211.0,travel,58.0,city_C,tablet,credit,offline,0.0,142.32,898.0,1.0,16.0,1.0,0.0,0.415,0
1255,115.7,70122.0,food,45.0,city_B,tablet,credit,offline,,63.11,2600.0,,14.0,0.0,0.0,,0
1256,56.27,25006.0,travel,42.0,city_A,desktop,credit,offline,0.0,160.67,680.0,7.0,17.0,1.0,1.0,0.477,0
1257,67.14,41198.0,grocery,59.0,city_B,desktop,credit,online,0.0,116.75,3036.0,3.0,19.0,1.0,0.0,0.732,1
1258,67.65,22831.0,travel,61.0,city_D,mobile,credit,online,1.0,150.0,466.0,1.0,16.0,0.0,0.0,0.291,0
1259,6.64,16459.0,,63.0,city_C,tablet,credit,online,0.0,78.49,1818.0,4.0,9.0,0.0,1.0,0.51,0
1260,87.22,32443.0,fashion,50.0,city_A,,credit,online,1.0,218.3,2934.0,2.0,19.0,0.0,1.0,,0
1261,31.33,42316.0,fashion,63.0,city_D,tablet,debit,offline,0.0,132.37,343.0,1.0,7.0,0.0,0.0,0.741,0
1262,159.73,64486.0,grocery,31.0,city_A,mobile,credit,offline,0.0,99.12,48.0,5.0,13.0,,1.0,0.111,0
1263,37.16,5877.0,fashion,25.0,city_A,desktop,,online,0.0,,1213.0,2.0,16.0,0.0,1.0,0.785,0
1264,60.74,39553.0,,65.0,city_D,tablet,debit,online,0.0,162.9,847.0,0.0,16.0,0.0,0.0,0.826,0
1265,1.17,4922.0,grocery,31.0,city_B,desktop,debit,offline,0.0,151.7,151.0,1.0,13.0,0.0,0.0,0.019,0
1266,7.52,4686.0,food,18.0,city_D,mobile,credit,offline,1.0,70.26,2149.0,3.0,16.0,1.0,0.0,0.831,0
1267,49.84,32766.0,grocery,33.0,city_D,desktop,debit,offline,0.0,177.13,1108.0,1.0,13.0,0.0,1.0,0.648,0
1268,65.38,79943.0,grocery,35.0,city_B,tablet,debit,offline,0.0,102.76,,2.0,12.0,0.0,0.0,0.097,0
1269,91.63,32006.0,,24.0,city_C,,credit,offline,0.0,119.2,198.0,2.0,24.0,1.0,,0.998,0
1270,34.48,31422.0,electronics,32.0,city_D,desktop,debit,online,0.0,9.56,2659.0,4.0,,0.0,0.0,0.615,0
1271,118.74,12205.0,grocery,41.0,city_A,mobile,credit,offline,,96.8,1202.0,3.0,12.0,0.0,0.0,,0
1272,,23527.0,fashion,66.0,city_D,mobile,credit,online,0.0,96.48,658.0,2.0,21.0,1.0,,0.885,0
1273,151.35,18443.0,electronics,68.0,city_D,mobile,credit,online,1.0,142.53,55.0,1.0,21.0,0.0,1.0,0.042,0
